Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1015,11471931,karlb3030,"2024-01-18 21:35:46",0.88664,15,karlb3030
1016,11469594,"Jim Ramsey","2024-01-05 07:15:16",0.88663,10,jimramsey
1017,11547142,wingsteels,"2024-01-25 16:24:27",0.88663,1,wingsteels
1018,11513932,"Arryuann Khanna","2024-01-17 09:05:00",0.88663,5,arryuannkhanna123
1019,11533027,"Neil Deo","2024-01-27 20:50:38",0.88662,3,neildeo
1020,11501384,zgfsine,"2024-01-16 02:44:41",0.88662,10,zgfsine
1021,11479766,"Nico Barea","2024-01-21 22:21:04",0.88662,5,nicobarea
1022,11465751,yoshi,"2024-01-05 04:54:52",0.88662,4,yoshinoriakita
1023,11506317,AlexDolg,"2024-01-27 17:03:32",0.88662,39,alexdolg
1024,11461071,"[Deleted] 61ad6416-3ff3-4d5a-b70a-ed782ad38418","2024-01-05 03:03:21",0.88662,7,bneilsmith
1025,11468226,"Anmol gupta","2024-01-28 03:39:40",0.88662,6,getanmolgupta01
1026,11460733,"Nelson Ke","2024-01-22 14:49:38",0.88662,5,nelsonke
1027,11480142,MGred,"2024-01-20 23:09:59",0.88661,14,mikeyg
1028,11461906,"Vadim Fedorov","2024-01-26 15:29:01",0.88661,6,shuthdar
1029,11472998,Praneeth097,"2024-01-28 00:15:36",0.88660,63,praneeth097
1030,11486875,"Eduardo Solloa C","2024-01-15 19:33:50",0.88660,4,eduardosolloac
1031,11503959,ianct,"2024-01-23 06:22:11",0.88659,7,ianchute
1032,11501842,"Mahesh Mani","2024-01-17 05:49:34",0.88659,5,maheshmani13
1033,11469772,kamilay,"2024-01-16 04:46:09",0.88658,15,kamilay
1034,11474990,Hakim11,"2024-01-05 17:34:02",0.88658,2,hakim11
1035,11551030,"Hossein Ghanbari","2024-01-26 01:17:46",0.88657,14,hosseinghanbari
1036,11470769,satoru99999,"2024-01-05 11:42:19",0.88656,2,satoru99999
1037,11461180,sardinetrawler,"2024-01-11 15:26:54",0.88655,23,sardinetrawler
1038,11486891,"Andrew B Nord","2024-01-27 14:55:46",0.88655,18,andrewbnord
1039,11489988,yong922,"2024-01-22 04:25:56",0.88655,5,garnet922
1040,11479267,Anonymous,"2024-01-15 16:39:34",0.88654,14,jaisain
1041,11514433,"FATİH YALÇIN","2024-01-21 18:20:26",0.88653,23,fathyalin
1042,11480711,acefeibi,"2024-01-26 23:15:03",0.88653,7,acefeibi
1043,11468207,"Ahmet Talha Yiğit","2024-01-28 08:22:48",0.88653,4,ahmettalhayt
1044,11521717,"Shreya Sharma","2024-01-17 17:35:17",0.88653,1,shreyasharma28
1045,11555776,"Pieter Jan Motmans","2024-01-25 11:15:40",0.88652,4,pieterjanmotmans
1046,11471554,harshitarya003,"2024-01-26 11:44:33",0.88652,27,harshitarya003
1047,11482713,"Bay Hodge","2024-01-10 01:08:17",0.88651,7,bayhodge
1048,11553475,"Giacomo Gattoni","2024-01-24 18:03:13",0.88651,4,giacomogattoni
1049,11476815,herrrolii,"2024-01-25 20:24:00",0.88651,8,slyder582
1050,11463159,PicklesCongee,"2024-01-26 03:45:41",0.88650,35,"happycongee,maxx1797"
1051,11504482,"SHYAM GUPTA","2024-01-14 16:17:47",0.88650,5,shyamgupta196
1052,11485968,"Vahe Torosyan","2024-01-15 17:54:49",0.88649,22,vahetorosyan
1053,11467996,jgabriel_sb,"2024-01-14 19:09:28",0.88649,30,jgabrielsb
1054,11511429,"K R Bharat","2024-01-28 11:17:22",0.88648,4,krbharat
1055,11509986,Kartikye10,"2024-01-17 05:58:58",0.88648,1,kartikye10
1056,11508377,"Ronit Akhariya","2024-01-17 23:54:22",0.88648,18,ronitakhariya
1057,11464359,Pablo_94,"2024-01-18 08:25:48",0.88647,4,pablo94
1058,11463786,"😀Alexander and 😎Igal 🔥","2024-01-25 20:11:32",0.88647,11,"igalbronshtein,kapturovalexander"
1059,11469144,"Alina Reshetova","2024-01-13 11:05:48",0.88647,21,alinareshetova
1060,11470580,"Drozdov Aleksey","2024-01-07 15:32:47",0.88646,10,drozdovaleksey
1061,11500299,"Ashmit Sinha me21b037","2024-01-12 11:34:21",0.88646,8,ashmitsinhame21b037
1062,11475111,"Aryan gupta","2024-01-12 18:21:12",0.88646,1,aryang257
1063,11521723,"Somya Mathur","2024-01-17 16:20:16",0.88646,1,"pratyushsaxena7,somyamathur1014,vatsalll"
1064,11521957,"DAKSH SETHI","2024-01-17 17:23:15",0.88646,1,dakshsethi
1065,11521976,"Harsh Goel 2001","2024-01-17 17:26:33",0.88646,1,harshgoel2001
1066,11521987,"Anipreet Singh","2024-01-17 17:30:24",0.88646,1,anipreetsingh
1067,11521959,iammeee,"2024-01-17 17:35:07",0.88646,1,iammeee
1068,11522033,Sankalp102,"2024-01-17 17:46:51",0.88646,1,sankalp102
1069,11522083,jayantdon,"2024-01-17 17:58:43",0.88646,1,jayantdon
1070,11522136,"Saloni Jaroli","2024-01-17 18:28:45",0.88646,2,salonijaroli
1071,11522040,HarshitRajpal2508,"2024-01-17 19:13:08",0.88646,1,harshitrajpal2508
1072,11530374,DevanshArora7,"2024-01-19 07:20:20",0.88646,1,devansharora7
1073,11542289,"Mikhail Shestakov","2024-01-24 09:52:03",0.88646,9,mikhai
1074,11517492,"Vansh Batra","2024-01-17 11:19:17",0.88646,6,vanshbatra10
1075,11466692,"Lukman Bayonle Salami","2024-01-26 16:17:54",0.88646,26,bayonlesalami
1076,11462823,"Yulong Gu","2024-01-04 09:53:11",0.88646,10,yulonggu
1077,11498561,swontak,"2024-01-15 01:19:00",0.88645,14,swontak
1078,11471238,Valeriy12345,"2024-01-16 15:43:03",0.88645,14,valeriy12345
1079,11516501,"ABOUABDALLAH Mohamed Anwar","2024-01-23 15:15:25",0.88645,13,mawro73
1080,11468180,"comments m","2024-01-26 23:45:52",0.88644,27,commentsm
1081,11460775,QHua768,"2024-01-04 09:32:33",0.88643,5,qhua768
1082,11496352,"Ansh Sheravia","2024-01-26 23:17:02",0.88643,18,anshsheravia
1083,11517445,"xavier fernando","2024-01-17 03:00:17",0.88643,6,xaviertce
1084,11469471,"Mario Andrés","2024-01-09 23:19:46",0.88643,7,marioandrs
1085,11540971,SmnHsn,"2024-01-28 10:07:22",0.88642,10,simonhosny
1086,11469571,"Dauren A","2024-01-17 05:51:30",0.88642,4,world2see
1087,11489944,KrazyLazy,"2024-01-10 05:27:17",0.88642,1,krazylazy
1088,11558724,"Situ Rahmah","2024-01-26 15:10:47",0.88642,5,siturahmah
1089,11462161,xxxZayH,"2024-01-17 11:00:32",0.88642,3,xxxzayh
1090,11511521,maku77,"2024-01-24 09:28:04",0.88642,15,"isseikz,maku77,masaki04"
1091,11462814,"Raaggee Singh","2024-01-27 16:45:41",0.88642,7,raaggeesingh
1092,11548795,Lily_Daniel,"2024-01-27 03:20:44",0.88641,1,lilydaniel
1093,11474348,Billtao19,"2024-01-05 08:14:58",0.88641,2,billtao19
1094,11516429,"Benjamin Lim CY","2024-01-16 13:49:56",0.88639,5,benjaminlimcy
1095,11469560,"Arpit P. Patel","2024-01-28 05:22:32",0.88639,9,arpitppatel
1096,11460739,Chovy.Xu,"2024-01-27 13:40:48",0.88638,38,chovyxu
1097,11516763,"Shweta Kumari","2024-01-16 14:11:16",0.88638,1,shwetakk
1098,11507898,"Valentin Belyaev","2024-01-27 08:00:39",0.88638,33,valentinbelyaev
1099,11462992,"HSE & CHUVSU","2024-01-18 18:50:51",0.88637,19,"justnik77,sergey140146659"
1100,11465158,"NATCHA PHONKAMHAENG","2024-01-14 02:07:48",0.88637,10,natchaphonkamhaeng
1101,11460852,Justin,"2024-01-14 01:51:16",0.88636,5,justinkong123123
1102,11477124,mummyee,"2024-01-21 09:39:12",0.88636,8,mummyee
1103,11461231,Pjorde,"2024-01-05 07:37:47",0.88636,18,pjorde
1104,11465304,miyu.k1aras@gmail.com,"2024-01-24 11:18:16",0.88635,12,miyuk1arasgmailcom
1105,11547573,"Samarjeet Singh Gandhi","2024-01-25 11:22:40",0.88635,6,samarjeetsinghgandhi
1106,11463491,casati8,"2024-01-15 15:03:10",0.88635,12,casati8
1107,11532512,Devel,"2024-01-28 10:35:43",0.88634,10,klenovic
1108,11469570,"Michael Oliver","2024-01-11 00:22:29",0.88634,6,michaeloliver137
1109,11510226,"[Deleted] 0e54a481-b159-449f-8b23-b7a4fc7405cd","2024-01-15 21:44:52",0.88634,3,del=eb49699183c0d59e
1110,11461646,"Rohan Dixit","2024-01-02 07:40:37",0.88634,1,rohandixit
1111,11485632,"Gaurav Borikar","2024-01-23 04:48:24",0.88634,9,gborikar
1112,11507852,Marat,"2024-01-16 01:38:09",0.88634,7,e869608b
1113,11460911,Timmy,"2024-01-21 11:57:19",0.88634,9,timmyafolami
1114,11533662,Frances,"2024-01-21 01:17:13",0.88633,4,frances78
1115,11464404,"Tom Wright-Anderson","2024-01-27 20:40:26",0.88633,28,thomaswrightanderson
1116,11534562,"Data Thinkers","2024-01-26 05:44:42",0.88633,6,priyang
1117,11479668,"Mann Acharya","2024-01-10 18:18:42",0.88633,16,mannacharya
1118,11541517,"Muhammad Bilal Khan","2024-01-26 23:58:32",0.88632,11,devbilalkhan
1119,11495741,"Tomasi de Lampedusa","2024-01-26 14:56:09",0.88632,5,tomasidelampedusa
1120,11494917,quasiharmonic,"2024-01-16 06:36:03",0.88632,4,quasiharmonic
1121,11461950,"Mandritsa Mikhail","2024-01-16 17:19:30",0.88632,6,mandritsamikhail
1122,11475740,PauloRobinson,"2024-01-26 19:45:08",0.88631,25,paulorobinson
1123,11467500,mathking1021,"2024-01-24 15:51:51",0.88631,6,mathking1021
1124,11472088,"Dhananjay Kumar Mishra","2024-01-21 01:57:27",0.88630,2,djmishra11
1125,11529451,turningbookX,"2024-01-23 06:14:06",0.88630,2,turningbookx
1126,11507522,Volksta,"2024-01-16 13:12:53",0.88630,5,volksta
1127,11555843,"Jefferson Rafael","2024-01-25 15:07:38",0.88629,6,jeffersonrafael
1128,11540426,"Usman Tariq","2024-01-24 00:59:32",0.88629,1,usm811
1129,11481591,"Ankur Bedi","2024-01-25 04:42:21",0.88629,5,ankurbedi
1130,11480063,"Akram ELsayed","2024-01-24 23:17:54",0.88629,35,akelsayed
1131,11520018,Charlamagne,"2024-01-22 19:40:23",0.88628,13,firmanhasibuan1
1132,11483271,"Deepak Singh","2024-01-13 16:47:05",0.88628,14,singhdeepak
1133,11463829,"Marília Prata","2024-01-04 02:30:43",0.88627,1,mpwolke
1134,11465844,gecchan,"2024-01-21 05:41:42",0.88627,1,gecchan
1135,11476565,bastao,"2024-01-07 13:33:08",0.88627,8,fbiobastos
1136,11462760,"Jasper Hauer","2024-01-22 16:01:15",0.88626,10,zahnbuerste
1137,11506492,Pluto1111,"2024-01-23 13:58:49",0.88625,6,pluto1111
1138,11475768,Oiponabys,"2024-01-07 14:16:33",0.88625,1,oiponabys
1139,11468163,Sharvithaa,"2024-01-05 02:26:49",0.88625,2,sharvithaa
1140,11470660,ALEXEYLEVCHENKO2,"2024-01-11 13:04:08",0.88624,8,alexeylevchenko2
1141,11463761,yobiqum,"2024-01-10 11:28:54",0.88624,3,yobiqum
1142,11479892,dj2020,"2024-01-21 10:21:08",0.88624,6,dj2020
1143,11502912,sunseahappy,"2024-01-24 00:14:36",0.88624,6,sunseahappy
1144,11543157,"Bogdan Bozga","2024-01-27 15:18:51",0.88624,6,bogdanbozga
1145,11477826,InDisQualified,"2024-01-16 02:26:14",0.88624,3,indisqualified
1146,11507839,pedrops.164,"2024-01-17 17:54:47",0.88624,2,pedrops164
1147,11471622,EconFin,"2024-01-18 10:13:23",0.88624,13,econfin
1148,11543030,Jinbao,"2024-01-22 10:05:32",0.88623,1,jinbao
1149,11471121,"PEERAPAT NGAMSANGA","2024-01-05 10:14:38",0.88623,6,peerapatngamsanga
1150,11463638,"Roberto Peleteiro","2024-01-07 09:28:22",0.88622,17,robertopeleteiro
1151,11462012,"Ayush Kumar","2024-01-02 12:06:54",0.88622,3,recursive69
1152,11466355,"Adrien Chllt","2024-01-10 12:24:53",0.88622,9,adrienchllt
1153,11545206,"Konrad Patucha","2024-01-26 14:02:03",0.88621,1,dkinvoker
1154,11477769,"ayakaokimura ","2024-01-10 09:09:09",0.88621,1,ayakaokimura
1155,11470896,Beans,"2024-01-11 23:38:58",0.88621,4,beansqueen
1156,11480764,"Ömer Oktay","2024-01-10 06:13:50",0.88621,2,meroktay
1157,11521672,"Rizwan Ahmed Abbasi","2024-01-24 17:06:43",0.88621,1,rizwanahmedabbasi
1158,11555498,ManasSinghal95,"2024-01-24 18:39:15",0.88621,1,manassinghal95
1159,11546055,"Saurabh Tiwari","2024-01-27 00:38:24",0.88620,4,saurabhtiwari13
1160,11492079,"Mohamed Ibrahim","2024-01-16 11:08:22",0.88620,21,mohamedibrahim20
1161,11516171,JustLikeFire,"2024-01-19 16:53:50",0.88619,3,justlikef1re
1162,11479301,"mar grz","2024-01-16 22:04:21",0.88618,26,margrz
1163,11520829,datadream,"2024-01-28 09:59:51",0.88618,3,"rabiaaliasrabia,studentnew"
1164,11486234,"Arjun Janamatti","2024-01-24 13:23:57",0.88617,15,arjunjanamatti
1165,11470979,Parkjemin,"2024-01-12 04:28:07",0.88616,9,pjemin
1166,11511571,"Priyal Singla","2024-01-15 15:38:07",0.88616,2,priyalsingla
1167,11470173,RainyMist,"2024-01-07 10:14:22",0.88616,9,rainymist
1168,11464493,Naji,"2024-01-06 03:58:18",0.88616,5,najiama
1169,11486517,"Ali Oraji","2024-01-11 18:04:37",0.88615,2,alioraji
1170,11501764,GundamPilot,"2024-01-15 06:34:29",0.88615,7,gundampilot10
1171,11480338,bmart,"2024-01-16 22:52:06",0.88615,10,bmart80
1172,11532297,"Siddhant Jain","2024-01-23 16:13:46",0.88615,3,sidjain1387
1173,11504506,"Omar Dramé","2024-01-27 21:34:59",0.88615,7,omardram
1174,11538014,kysnek,"2024-01-27 00:03:42",0.88615,19,kysnek
1175,11516780,"Michiel Tilleman","2024-01-24 14:11:12",0.88615,28,michieltilleman
1176,11556174,alberthu233,"2024-01-26 04:36:57",0.88614,4,alberthu233
1177,11469074,wowoto9772,"2024-01-26 01:12:39",0.88614,13,wowoto9772
1178,11461755,"Wendyellé A. Alban NYANTUDRE","2024-01-02 11:56:02",0.88613,5,waalbannyantudre
1179,11497123,"Chitral Puthran","2024-01-14 01:48:06",0.88613,15,chitralc1
1180,11471675,"SASWAT TULO","2024-01-06 15:56:18",0.88613,13,saswattulo
1181,11558869,aledelmon1,"2024-01-26 12:50:10",0.88613,4,aledelmon1
1182,11535804,sansha1,"2024-01-22 10:11:33",0.88612,5,sansha1
1183,11482905,"Wenlei Cao","2024-01-19 21:44:25",0.88612,13,wenlei1972
1184,11469181,nishiguchinozomu,"2024-01-04 08:02:20",0.88612,5,nishiguchinozomu
1185,11543739,MrCrashLab,"2024-01-27 18:16:13",0.88612,4,mrcrashlab
1186,11461067,"Rishabh Jain","2024-01-02 05:59:09",0.88612,1,rishabh15virgo
1187,11495422,Ayush,"2024-01-10 16:13:36",0.88612,5,ayushmawandia
1188,11501658,"Jean Swiegers","2024-01-24 14:23:32",0.88612,6,jeanswiegers
1189,11475631,"Gaurav Kumar","2024-01-07 15:43:14",0.88612,6,gauravru0211
1190,11508934,Etienne.J,"2024-01-21 14:35:16",0.88611,8,etiennej
1191,11461014,"Angel Vivanco","2024-01-21 22:28:17",0.88610,6,angelvivanco
1192,11492726,"Murat Bakir","2024-01-17 23:36:46",0.88610,4,muratbakirr
1193,11474437,"Kishan Pipariya","2024-01-28 12:05:58",0.88610,12,kishanpipariya
1194,11516818,"Girum Senay","2024-01-16 14:32:10",0.88610,5,girumsenay
1195,11461862,Oran11,"2024-01-03 18:54:15",0.88610,9,oran11
1196,11474655,"Quentin Loeb","2024-01-26 13:53:27",0.88610,11,quentinloeb
1197,11487610,"Antonildo Santos","2024-01-28 00:11:19",0.88609,8,dstomcray
1198,11495826,"Omkar Choulwar","2024-01-14 10:46:36",0.88609,8,omkarchoulwar
1199,11461061,"Arpita Shenoy","2024-01-25 09:13:09",0.88609,31,arpitashenoy
1200,11530438,"Swaroop Rangle","2024-01-23 09:05:05",0.88608,6,swarooprangle
1201,11461924,"Harmandeep Singh Padam","2024-01-02 17:45:59",0.88608,2,harmandeepsinghpadam
1202,11462669,Elder,"2024-01-10 02:47:13",0.88608,10,cc200723
1203,11467244,orijeje,"2024-01-07 12:58:47",0.88608,2,orijeje
1204,11465076,Nnarruqt,"2024-01-03 12:48:46",0.88607,2,nnarruqt
1205,11470937,"Srikanta Prasanna","2024-01-04 16:16:37",0.88606,2,srikantaprasanna
1206,11564060,cvwheaton,"2024-01-27 17:47:38",0.88606,2,cvwheaton
1207,11513160,"Ivo Dzalbs","2024-01-19 18:36:52",0.88605,4,ivodzalbs
1208,11467350,ANDRIANTSOATsila,"2024-01-09 13:21:34",0.88605,2,tsilaandriantsoa
1209,11543428,"Vedant Mahajan","2024-01-27 07:39:11",0.88605,14,vcode1509
1210,11464695,"Yasser Houssem Eddine KEHAL","2024-01-05 14:18:01",0.88605,11,houssem23x
1211,11476031,Harshit8118,"2024-01-05 17:44:16",0.88605,3,harshit8118
1212,11469052,"Joan Ponsa","2024-01-06 10:07:17",0.88605,7,jponsa
1213,11534613,"lu didi","2024-01-22 07:05:55",0.88605,1,ludidi
1214,11474729,"Kirill Dzhunkovsky","2024-01-06 09:30:09",0.88605,6,dzhunkoffski
1215,11479291,MaxKND,"2024-01-18 15:28:04",0.88604,4,mxkndlr
1216,11512757,"Max Beikirch","2024-01-25 09:19:02",0.88604,10,maxbeikirch
1217,11466656,Akrome,"2024-01-03 15:00:46",0.88604,4,akrome
1218,11493160,"Dhwani Agarwal09","2024-01-11 08:25:07",0.88603,2,dhwaniagarwal09
1219,11515301,"[Deleted] 47fdcd04-97d7-43f4-99c6-7b87281c1106","2024-01-16 04:36:43",0.88603,5,del=08fb98deb5dcddac
1220,11477045,"Cristian M. Luna","2024-01-24 02:44:09",0.88603,15,cmluna2913
1221,11460826,yscho,"2024-01-20 16:19:18",0.88603,6,yeonseokcho
1222,11460857,"Yee Mei Tsang","2024-01-09 07:29:02",0.88603,9,yeemeitsang
1223,11485969,dogenie,"2024-01-27 09:27:07",0.88602,12,"dogenie,shinsangwoo,younggyun00"
1224,11492189,"Li Hsin Chen","2024-01-22 01:01:44",0.88602,4,lihsinchen
1225,11471864,"Amani Abdelkrim","2024-01-26 14:40:13",0.88602,7,amaniabdelkrim
1226,11464215,"Mirna Al-Shetairy","2024-01-06 00:42:30",0.88602,3,mirnamuhammad
1227,11509790,"Mikhail Okrochkov","2024-01-18 03:57:57",0.88602,18,mokrochkov
1228,11481892,"[Deleted] c5499d68-99d3-412e-8165-c8cadd8ab6d2","2024-01-07 12:09:20",0.88602,1,del=49b042ec5abc3a3b
1229,11544551,"Nihar Patel","2024-01-28 05:14:19",0.88602,7,niharpatel03
1230,11461196,"Mukul Agarwal","2024-01-15 11:14:31",0.88601,4,mukul74
1231,11462671,"Chao Zhuang","2024-01-04 13:47:27",0.88601,7,chaozhuang
1232,11480444,test_0124,"2024-01-19 02:15:33",0.88601,10,test0124
1233,11521846,Jay,"2024-01-20 23:31:53",0.88601,6,lorenzojayd
1234,11499283,"Jhonnatan Torres","2024-01-16 13:49:25",0.88601,9,jhotor
1235,11543425,"Sheikh Irfan Ullah Khan","2024-01-26 11:39:04",0.88601,3,siukhan
1236,11563786,"Giorgi Goletiani","2024-01-26 22:31:42",0.88600,5,g0lski
1237,11508263,"Brain Adventure","2024-01-15 08:07:00",0.88600,3,brainadventure
1238,11558471,"Erik Folkesson","2024-01-26 11:18:59",0.88600,8,erikfolkesson
1239,11473285,"Neelabh Somani","2024-01-10 11:25:06",0.88600,7,neelabhsomani
1240,11537378,"Rizal Mujahiddan","2024-01-22 06:33:02",0.88599,1,rizalmujahiddan
1241,11462287,kabhishm,"2024-01-28 05:13:47",0.88599,11,kabhishm
1242,11465027,"Abhishek Mishra","2024-01-03 08:49:48",0.88599,5,mishra077
1243,11463740,"Anmol Arora","2024-01-25 17:35:00",0.88599,14,anmolarora15
1244,11503580,Ashish32700,"2024-01-21 11:59:48",0.88599,5,ashish32700
1245,11520452,"Aaryan Gupta","2024-01-18 15:05:33",0.88598,6,barbaaryan
1246,11463680,"Alfonso E. Romero","2024-01-03 12:02:47",0.88598,6,alfonsoeromero
1247,11539823,"Kartikay Tandon","2024-01-21 15:32:29",0.88598,1,kartikaytandon
1248,11539824,"Jeetesh Rajpal 2","2024-01-21 15:32:56",0.88598,1,jeeteshrajpal2
1249,11539844,"Samaksh Ahuja","2024-01-21 15:34:39",0.88598,1,samakshahuja605
1250,11539839,Abhinav2211,"2024-01-21 15:35:08",0.88598,1,abhinav2211
1251,11471600,Ajatshatru,"2024-01-09 09:10:32",0.88598,12,ajatshatru7
1252,11465902,"Chun Wen","2024-01-09 08:31:42",0.88598,11,offpiste0
1253,11461328,"Inter Galactor","2024-01-20 12:45:17",0.88598,2,anukulsingh
1254,11527444,Chhavideora11@,"2024-01-18 14:35:35",0.88598,2,chhavideora11
1255,11527857,tejashsn6895,"2024-01-18 16:11:45",0.88598,1,tejashsn6895
1256,11527941,Shashank_S_1202,"2024-01-18 18:26:23",0.88598,1,shashanks1202
1257,11522186,"Aradhak Kandhari","2024-01-18 18:59:25",0.88598,2,aradhakkandhari
1258,11528598,"Bryan Milleanno","2024-01-19 15:58:43",0.88598,5,brmil07
1259,11463717,Prasad,"2024-01-19 18:04:20",0.88598,7,vaidyaprasad84
1260,11465382,"Gyoungmin Roh","2024-01-10 02:32:03",0.88598,3,gyoungminroh
1261,11469923,AnnaRyzhokhina,"2024-01-12 18:48:17",0.88597,12,ryzhokhina
1262,11460691,"J.I.M. Velez","2024-01-04 00:04:55",0.88597,13,jimvelez
1263,11479197,"Mohamed M Aboshady","2024-01-14 12:31:28",0.88597,20,mohamedmaboshady
1264,11540148,"Quratul Ain","2024-01-26 15:29:52",0.88596,5,quratulain20
1265,11516998,Bobby@gan,"2024-01-17 13:16:36",0.88596,4,bobbygan
1266,11501833,Kashish50,"2024-01-14 10:50:42",0.88595,2,kashish50
1267,11531245,"Şerif ÖZ","2024-01-20 08:50:35",0.88594,7,serifoz
1268,11461814,"Shashwat Patel","2024-01-16 22:38:12",0.88594,7,shashwatpatel
1269,11521818,fatih_kgg,"2024-01-23 10:39:02",0.88593,3,fatihkgg
1270,11480019,"Archit Kane","2024-01-17 11:29:25",0.88593,2,architkane
1271,11555778,"Tyson Senger","2024-01-25 06:08:19",0.88593,5,tysonsenger
1272,11476102,"Charu Gupta","2024-01-21 16:37:39",0.88593,13,charugupta19
1273,11518348,DANIDATA93,"2024-01-25 21:37:41",0.88593,12,danidata93
1274,11550778,Armadill000,"2024-01-24 11:41:14",0.88592,5,armadill000
1275,11468019,"Ekaterina Lapina","2024-01-09 15:51:40",0.88592,17,ekaterinalapina
1276,11462042,"Dead_ d20dice","2024-01-04 14:35:54",0.88592,6,deadd20dice
1277,11465180,"Kazuya Hara","2024-01-06 12:42:01",0.88592,17,kazuyahara
1278,11463543,Connor,"2024-01-02 20:05:04",0.88592,5,connorjd
1279,11505704,"Nitish Viraktamath","2024-01-13 15:55:06",0.88592,1,nitishviraktamath
1280,11467498,liuweiq,"2024-01-06 13:13:56",0.88591,5,liuweiq
1281,11525778,"Danu A.","2024-01-20 10:23:54",0.88591,12,eu1234
1282,11501124,ysy211979,"2024-01-14 03:46:09",0.88591,2,ysy211979
1283,11552694,"Rich Wang","2024-01-24 11:44:23",0.88590,2,wzy2625742913
1284,11480670,zhuoqunli,"2024-01-09 07:24:08",0.88590,1,ucas0v0zhuoqunli
1285,11462711,"Olavo Melo","2024-01-07 00:28:17",0.88590,18,olavomelo
1286,11463452,"Florian Millet","2024-01-04 14:46:31",0.88590,12,oumbguet
1287,11539787,PSDS,"2024-01-21 19:32:47",0.88590,4,peimengsui
1288,11533578,"Abdul Ali Nawrozie","2024-01-23 02:40:13",0.88590,14,abdulalinawrozie
1289,11521870,rahulgurwannn,"2024-01-17 16:52:17",0.88590,1,rahulgurwannn
1290,11485803,ryonlunar,"2024-01-28 10:41:44",0.88590,8,ryonlunar
1291,11516085,"Prasad Ayush Kumar ","2024-01-28 12:07:11",0.88589,15,prasadayushkumar
1292,11462855,"Eldar Sarajlic","2024-01-02 19:43:53",0.88589,4,eldarsarajlic
1293,11464101,"Steve Steinacker","2024-01-27 22:24:14",0.88589,17,stevesteinacker
1294,11507667,"Claudio Júnior","2024-01-26 16:02:42",0.88589,17,claudiojnior
1295,11465570,"Sumin Im","2024-01-26 00:31:36",0.88588,6,imsumsumm
1296,11562182,NITS_ML_5,"2024-01-27 21:03:34",0.88587,5,"nabarun17,shwetangshubiswas,upamanyujitphukan"
1297,11481889,tangeririne,"2024-01-18 08:47:13",0.88587,5,tangeririne
1298,11488366,"Gondimalla Deepesh","2024-01-14 06:37:08",0.88587,6,gondimalladeepesh
1299,11533206,"Fawad Ahmed","2024-01-21 02:36:56",0.88586,2,fawad322
1300,11568470,JunhaKwon2000,"2024-01-28 09:00:46",0.88586,1,junhakwon2000
1301,11539170,Yusuke,"2024-01-28 06:07:51",0.88586,3,yusukefromjpn
1302,11469446,yangxu01,"2024-01-12 06:12:58",0.88586,2,yangxu01
1303,11538634,"Adib Fikri Alghifari","2024-01-27 09:40:49",0.88585,23,adibalghi
1304,11514973,"Harald Brinck","2024-01-28 03:31:11",0.88585,8,haraldbrinck
1305,11489798,"Tim Fedotenko","2024-01-22 10:47:45",0.88585,10,timfedotenko
1306,11474219,BihterSoz,"2024-01-05 12:10:58",0.88585,1,bihtersoz
1307,11482904,"Andrei Ciprian Alexandru","2024-01-08 22:43:53",0.88585,8,alexandruciprian
1308,11539018,"Chetali Pushkarna","2024-01-28 11:42:15",0.88585,11,chetalipushkarna
